id,title,link,description,pubDate,source_id,category,country,language
3394,Ngân hàng châu Á hút tiền sau biến động tài chính ở phương Tây,https://vnexpress.net/ngan-hang-chau-a-hut-tien-sau-bien-dong-tai-chinh-o-phuong-tay-4591106.html,"Cuộc khủng hoảng ngân hàng ở Mỹ và Thụy Sĩ đang đẩy tiền chảy vào các nhà băng châu Á, nơi khi giới đầu tư cược là an toàn hơn.",2023-04-08 12:26:53,vnexpress,top,Vietnam,Vietnamese
3395,Người Thái thất vọng với chính sách hợp pháp hóa cần sa,https://vnexpress.net/nguoi-thai-that-vong-voi-chinh-sach-hop-phap-hoa-can-sa-4590245.html,"Sau gần một năm hợp pháp hóa cần sa, Thái Lan bùng tình trạng nhập lậu và tranh cãi chính trị, pháp lý về quyết định này, gây nhiều thất vọng trong dư luận.",2023-04-08 12:20:51,vnexpress,top,Vietnam,Vietnamese
3396,Bán vé máy bay giả,https://vnexpress.net/ban-ve-may-bay-gia-4591001.html,"Phạm Doãn Hùng, 28 tuổi, rao bán vé máy bay trên mạng xã hội, khi có khách đặt thì gửi vé giả để chiếm đoạt tiền.",2023-04-08 12:18:08,vnexpress,top,Vietnam,Vietnamese
3397,"Sàn diễn thời trang vô cực tại Thị trấn Hoàng Hôn, Phú Quốc",https://vnexpress.net/san-dien-thoi-trang-vo-cuc-tai-thi-tran-hoang-hon-phu-quoc-4591148.html,"Sân khấu đa phương tiện Kiss The Stars, với thiết kế như một “nhà hát vô cực” giữa biển Phú Quốc, là nơi diễn ra show đầu tiên trong chương trình Fashion Voyage No.5.",2023-04-08 12:15:00,vnexpress,top,Vietnam,Vietnamese
3398,Mạo danh công chức thuế dụ người dân cài app của Cục Thuế TP.HCM để lừa đảo,https://tuoitre.vn/mao-danh-cong-chuc-thue-du-nguoi-dan-cai-app-cua-cuc-thue-tp-hcm-de-lua-dao-2023040818252893.htm,"Chiều nay 8-4, Cục Thuế TP.HCM phát đi cảnh báo về việc giả mạo công chức cơ quan thuế hướng dẫn và cung cấp đường dẫn cài đặt ứng dụng giả mạo nhằm mục đích lừa đảo.",2023-04-08 12:09:36,tuoitre,top,Vietnam,Vietnamese
3399,Các 'ông lớn' công nghệ chi 925 triệu USD hút carbon từ không khí,https://tuoitre.vn/cac-ong-lon-cong-nghe-chi-925-trieu-usd-hut-carbon-tu-khong-khi-20230407094218774.htm,"Bốn công ty công nghệ lớn Shopify, Stripe, Google và Facebook hợp tác thành lập quỹ Frontier trị giá 925 triệu USD để đầu tư cho các công ty công nghệ hút carbon từ không khí.",2023-04-08 12:07:41,tuoitre,top,Vietnam,Vietnamese
3400,Công An Hà Nội chia điểm với Hải Phòng trên sân Hàng Đẫy,https://tuoitre.vn/cong-an-ha-noi-chia-diem-voi-hai-phong-tren-san-hang-day-2023040819035677.htm,"Ngày 8-4, thủ môn Patrik Lê Giang đã nhiều lần cứu thua ở cuối trận Công An Hà Nội hòa 1-1 với Hải Phòng tại vòng 5 V-League.",2023-04-08 12:07:32,tuoitre,top,Vietnam,Vietnamese
3401,Saigon Choir làm rạng danh Việt Nam tại Hội thi hợp xướng quốc tế,https://tuoitre.vn/saigon-choir-lam-rang-danh-viet-nam-tai-hoi-thi-hop-xuong-quoc-te-20230408171335379.htm,"Dàn hợp xướng Sài Gòn (Saigon Choir) đoạt 3 giải vàng, 1 giải đặc biệt tại Hội thi hợp xướng quốc tế Việt Nam 2023 với sự tranh tài của 18 đoàn trên thế giới.",2023-04-08 12:07:19,tuoitre,top,Vietnam,Vietnamese
3402,Lễ hội té nước kiểu Thái Lan sẽ diễn ra trên đỉnh Bà Nà,https://vnexpress.net/le-hoi-te-nuoc-kieu-thai-lan-se-dien-ra-tren-dinh-ba-na-4591141.html,Lễ hội té nước Happy Songkran sẽ được tổ chức tại Sun World Ba Na Hills từ 13-15/4.,2023-04-08 12:00:00,vnexpress,top,Vietnam,Vietnamese
3403,Nam thanh niên tìm cách có con sau khi triệt sản,https://vnexpress.net/nam-thanh-nien-tim-cach-co-con-sau-khi-triet-san-4591134.html,"Không muốn bạn gái lo lắng về việc có con ngoài ý muốn, Hưng triệt sản, nhưng chưa đầy năm anh hối hận và tìm cách có con.",2023-04-08 12:00:00,vnexpress,top,Vietnam,Vietnamese
3404,Tòa nhà gỗ 10 tầng có thể chịu động đất,https://vnexpress.net/toa-nha-go-10-tang-co-the-chiu-dong-dat-4590951.html,Các nhà nghiên cứu xây dựng một tòa nhà bằng gỗ 10 tầng để kiểm tra khả năng chịu động đất của công trình.,2023-04-08 12:00:00,vnexpress,top,Vietnam,Vietnamese
3405,Những dấu ấn của Phú Quốc United Center sau hai năm hoạt động,https://vnexpress.net/nhung-dau-an-cua-phu-quoc-united-center-sau-hai-nam-hoat-dong-4590868.html,"Quần thể nghỉ dưỡng tỷ USD là lựa chọn ưu tiên của du khách trong và ngoài nước, trong bối cảnh ngành du lịch vẫn gặp nhiều khó khăn.",2023-04-08 12:00:00,vnexpress,top,Vietnam,Vietnamese
3406,'The Super Mario Bros. Movie' - khi công chúa không cần giải cứu,https://vnexpress.net/giai-tri/phim/thu-vien-phim/the-super-mario-bros-movie-578,"Anh em Mario lạc đến Vương quốc Nấm, giúp công chúa Peach đối đầu phản diện Bowser trong ""The Super Mario Bros. Movie"".",2023-04-08 12:00:00,vnexpress,top,Vietnam,Vietnamese
3407,4 bài tập thở giảm chứng lo âu,https://vnexpress.net/4-bai-tap-tho-giam-chung-lo-au-4590623.html,"Thở bằng bụng, ngân nga, mím môi hoặc bài tập thở 4-7-8 giúp cải thiện tâm trạng lo âu, căng thẳng, có hiệu quả nhanh chóng.",2023-04-08 12:00:00,vnexpress,top,Vietnam,Vietnamese
3408,Những điều cần biết khi giặt khăn tắm,https://vnexpress.net/nhung-dieu-can-biet-khi-giat-khan-tam-4590994.html,"Nhiều loại vi khuẩn, nấm, động vật nguyên sinh, virus và giun sán có thể sống trên khăn tắm trong nhiều ngày, nhiều tuần nếu khăn đó ẩm và tối.",2023-04-08 12:00:00,vnexpress,top,Vietnam,Vietnamese
3409,"Mong anh hiền lành, trọng gia đình",https://vnexpress.net/mong-anh-hien-lanh-trong-gia-dinh-4591113.html,"Em mong tìm được bạn đời phù hợp, đồng hành cùng em trong những ngày tháng sắp tới.",2023-04-08 12:00:00,vnexpress,top,Vietnam,Vietnamese
3410,Nga tuyên bố bắn hạ tên lửa Ukraine bay vào Crimea,https://vnexpress.net/nga-tuyen-bo-ban-ha-ten-lua-ukraine-bay-vao-crimea-4591138.html,Quan chức Nga tại Crimea nói lực lượng phòng không đã bắn hạ một tên lửa được phóng từ Ukraine bay vào bán đảo.,2023-04-08 11:37:20,vnexpress,top,Vietnam,Vietnamese
3411,"'Nếu không có app OTT, người dùng đâu cần nhà mạng'",https://vnexpress.net/neu-khong-co-app-ott-nguoi-dung-dau-can-nha-mang-4591111.html,"Các nhà mạng thất thu phí SMS, gọi thoại nhưng được tăng lượng thuê bao Internet nhờ các ứng dụng nhắn tin.",2023-04-08 11:00:59,vnexpress,top,Vietnam,Vietnamese
3412,8 loại thực phẩm giàu sắt giúp tập trung tinh thần,https://vnexpress.net/8-loai-thuc-pham-giau-sat-giup-tap-trung-tinh-than-4591058.html,"Các loại đậu trắng, đậu đỏ và đậu gà, rau cải xoăn, hạt điều, đào khô… giàu sắt, cung cấp năng lượng, tốt cho tinh thần và sự tập trung.",2023-04-08 11:00:00,vnexpress,top,Vietnam,Vietnamese
3413,Chưa từng yêu ai dù đã 30 tuổi,https://vnexpress.net/chua-tung-yeu-ai-du-da-30-tuoi-4591033.html,"Hình như bản thân tôi tỏa ra năng lượng 'Đừng yêu tôi' thì phải, hoặc chính xác hơn là 'Đừng ai yêu tôi'.",2023-04-08 11:00:00,vnexpress,top,Vietnam,Vietnamese
3414,Chó cưng 'hổ báo' khi có ông chủ chống lưng,https://vnexpress.net/cho-cung-ho-bao-khi-co-ong-chu-chong-lung-4590706.html,Dù vẻ mặt chú chó đen kiểu không thèm chấp nhưng chú chó vàng vẫn thích ra uy khi được ông chủ bế.,2023-04-08 11:00:00,vnexpress,top,Vietnam,Vietnamese
3415,Show của Jimmii Nguyễn bị hủy giữa chừng,https://vnexpress.net/show-cua-jimmii-nguyen-bi-huy-giua-chung-4591123.html,Show nhạc của ca sĩ Jimmii Nguyễn bị dừng trong lúc diễn ra do chưa được cấp giấy phép tổ chức.,2023-04-08 10:41:29,vnexpress,top,Vietnam,Vietnamese
3416,Man Utd đòi lại vị trí thứ ba Ngoại hạng Anh,https://vnexpress.net/man-utd-vs-everton-4591051-tong-thuat.html,"Nhờ công Scott McTominay và Anthony Martial, ""Quỷ đỏ"" đánh bại Everton 2-0 để vượt qua Newcastle trên bảng điểm, tối 8/4.",2023-04-08 10:30:00,vnexpress,top,Vietnam,Vietnamese
3417,Ăn trứng hàng ngày có tốt?,https://vnexpress.net/an-trung-hang-ngay-co-tot-4586906.html,"Gia đình tôi rất thích ăn trứng, hầu như ngày nào mỗi thành viên cũng ăn ít nhất một quả. Xin hỏi bác sĩ ăn liên tục như vậy liệu có tốt? (Thùy, 37 tuổi, Hà Nội).",2023-04-08 10:26:22,vnexpress,top,Vietnam,Vietnamese
3418,Alibaba ra mắt 'ChatGPT phiên bản Trung Quốc',https://vnexpress.net/alibaba-ra-mat-chatgpt-phien-ban-trung-quoc-4590971.html,"Siêu AI của Alibaba đang ở dạng thử nghiệm dành cho doanh nghiệp, dự kiến tích hợp vào nhiều dịch vụ từ thương mại điện tử đến smart city.",2023-04-08 10:02:58,vnexpress,top,Vietnam,Vietnamese
3419,Điểm tin 21h: Nga tuyên bố bắn hạ tên lửa Ukraine bay vào Crimea; Ngân hàng châu Á hút tiền,https://vnexpress.net/diem-tin-21h-nga-tuyen-bo-ban-ha-ten-lua-ukraine-bay-vao-crimea-ngan-hang-chau-a-hut-tien-4591135.html,Nghị sĩ Mỹ cam kết đẩy nhanh bán vũ khí cho Đài Loan; Hơn 10 ha rừng thông Đà Lạt bị cháy...,2023-04-08 10:00:00,vnexpress,top,Vietnam,Vietnamese
3420,Cùng em xây đắp gia đình bằng tình yêu và nỗ lực anh nhé,https://vnexpress.net/cung-em-xay-dap-gia-dinh-bang-tinh-yeu-va-no-luc-anh-nhe-4591102.html,"Em, cô gái mạnh mẽ, độc lập, biết lắng nghe và chia sẻ (cao 1,56 m, nặng 49 kg), theo đạo Công giáo.",2023-04-08 10:00:00,vnexpress,top,Vietnam,Vietnamese
3421,Phở cuốn Hà Nội cho ngày giao mùa,https://vnexpress.net/pho-cuon-ha-noi-cho-ngay-giao-mua-4591050.html,"Phở cuốn đều tay, thịt bò mềm mọng nước, rau thơm tươi mát, bánh phở mềm dai chấm đẫm nước mắm chua ngọt tạo dư vị khó quên. Món ăn này dễ chiều lòng người trong tiết trời oi bức chuyển mùa.",2023-04-08 10:00:00,vnexpress,top,Vietnam,Vietnamese
3422,Người bệnh thận nên ăn loại cá nào?,https://vnexpress.net/nguoi-benh-than-nen-an-loai-ca-nao-4590544.html,"Cá hồi, cá ngừ, rô phi... là những loại cá giàu protein, axit béo omega-3, có lợi cho cơ thể cũng như người bị bệnh thận mạn tính.",2023-04-08 09:40:00,vnexpress,top,Vietnam,Vietnamese
3423,Honda Civic Type R ngừng bán vì ghế lỏng lẻo,https://vnexpress.net/honda-civic-type-r-ngung-ban-vi-ghe-long-leo-4590818.html,"Mối hàn không chuẩn là nguyên nhân khiến ghế tài xế mẫu Honda Civic Type R lỏng lẻo, phát ra tiếng kêu khó chịu, ảnh hưởng đến sự an toàn.",2023-04-08 09:34:58,vnexpress,top,Vietnam,Vietnamese
3424,Bài tập thể dục cho người bị trượt đốt sống,https://vnexpress.net/bai-tap-the-duc-cho-nguoi-bi-truot-dot-song-4591122.html,"Các bài tập dành cho người bệnh trượt đốt sống thường tập trung vào uốn cong thắt lưng, kéo giãn cơ lưng, gân kheo và hông.",2023-04-08 09:30:00,vnexpress,top,Vietnam,Vietnamese
3425,Tumys Homes tổ chức lễ ra quân dự án Tumys Phú Mỹ,https://vnexpress.net/tumys-homes-to-chuc-le-ra-quan-du-an-tumys-phu-my-4590754.html,"Chủ đầu tư Tumys Homes đã tổ chức lễ ra quân dự án Tumys Phú Mỹ với sự tham gia của hàng trăm chuyên viên tư vấn, hôm 6/4 tại TP HCM.",2023-04-08 09:00:00,vnexpress,top,Vietnam,Vietnamese
3426,Mèo xử đẹp chú chó để bảo vệ ông chủ,https://vnexpress.net/meo-xu-dep-chu-cho-de-bao-ve-ong-chu-4590702.html,"Thấy chú chó xông vào tấn công ông chủ, mèo ở trong nhà chạy ra tung cước khiến đối thủ chạy mất vía.",2023-04-08 09:00:00,vnexpress,top,Vietnam,Vietnamese
3427,Dàn hoa hậu catwalk trên nước,https://vnexpress.net/dan-hoa-hau-catwalk-tren-nuoc-4591109.html,"Hoa hậu Tiểu Vy, Bảo Ngọc catwalk trên sân khấu ngập nước ở show Chung Thanh Phong tại Phú Quốc.",2023-04-08 09:00:00,vnexpress,top,Vietnam,Vietnamese
3428,Nghị sĩ Mỹ cam kết đẩy nhanh bán vũ khí cho Đài Loan,https://vnexpress.net/nghi-si-my-cam-ket-day-nhanh-ban-vu-khi-cho-dai-loan-4591101.html,Chủ tịch Ủy ban Đối ngoại Hạ viện Mỹ hôm nay cho biết Washington sẽ giúp huấn luyện lực lượng vũ trang Đài Loan và đẩy nhanh bán vũ khí cho hòn đảo.,2023-04-08 08:43:06,vnexpress,top,Vietnam,Vietnamese
3429,Lý do não người biến thành thủy tinh sau thảm họa núi lửa,https://vnexpress.net/ly-do-nao-nguoi-bien-thanh-thuy-tinh-sau-tham-hoa-nui-lua-4590945.html,"Vụ phun trào núi lửa xóa sổ thị trấn La Mã Pompeii tạo ra dòng khí gas nóng có nhiệt độ 550 độ C, đủ cao để biến não người thành thủy tinh.",2023-04-08 08:30:00,vnexpress,top,Vietnam,Vietnamese
3430,Nga đăng video dùng pháo phòng không tập kích cứ điểm Ukraine,https://vnexpress.net/nga-dang-video-dung-phao-phong-khong-tap-kich-cu-diem-ukraine-4591057.html,Quân đội Nga công bố video đơn vị đổ bộ đường không sử dụng pháo cỡ nòng 57 mm để tập kích cứ điểm quân đội Ukraine trong rừng.,2023-04-08 08:28:56,vnexpress,top,Vietnam,Vietnamese
3431,‘Ẩn danh 2’ tập 14: Trùm cuối sắp lộ diện để xử Taxi Cầu vồng?,https://thethaovanhoa.vn/an-danh-2-tap-14-trum-cuoi-sap-lo-dien-de-xu-taxi-cau-vong-2023040815025367.htm,"Chỉ còn 3 tập nữa là chặng đường công lý của Ẩn danh 2 sẽ chính thức kết thúc, nhưng diễn biến của phim vẫn ngày càng được đẩy lên cao trào.",2023-04-08 08:18:00,thethaovanhoa,top,Vietnam,Vietnamese
3432,Netflix chuyển thể tiểu thuyết 'Người đỡ đạn' thành phim truyền hình,https://thethaovanhoa.vn/netflix-chuyen-the-tieu-thuyet-nguoi-do-dan-thanh-phim-truyen-hinh-20230408115453266.htm,Một bản chuyển thể truyền hình của tiểu thuyết Man on Fire của tác giả A. J. Quinnell đang được phát triển tại Netflix.,2023-04-08 06:13:00,thethaovanhoa,top,Vietnam,Vietnamese
3433,'Hoàng tử bé' - 80 truyền cảm hứng cho thiếu nhi và cả người lớn,https://thethaovanhoa.vn/hoang-tu-be-80-truyen-cam-hung-cho-thieu-nhi-va-ca-nguoi-lon-2023040711170549.htm,Nhiều thế hệ độc giả đã say mê cuốn sách thiếu nhi triết học Hoàng tử bé (the Little Price) của Antoine de Saint-Exupery. Nhưng điều gì làm cho nó trở nên đặc biệt?,2023-04-08 03:10:00,thethaovanhoa,top,Vietnam,Vietnamese
3434,"Điểm danh các đối tác thương mại lớn của Mỹ, Việt Nam nằm trong top đầu",https://vneconomy.vn/diem-danh-cac-doi-tac-thuong-mai-lon-cua-my-viet-nam-nam-trong-top-dau.htm,"Mỹ l#224; nước nhập khẩu h#224;ng h#243;a lớn nhất thế giới, trở th#224;nh một cường quốc quan trọng trong d#242;ng chảy h#224;ng h#243;a to#224;n cầu. Với lượng h#224;ng nhập khẩu khổng lồ, Mỹ c#243; th#226;m hụt thương mại lớn với nhiều đối t#225;c...",2023-04-09 00:25:52,vneconomy,world,Vietnam,Vietnamese
3435,"Ghi 7 bàn vào lưới Nepal, HLV Mai Đức Chung vẫn nói tuyển nữ Việt Nam học đối thủ",https://thethaovanhoa.vn/ghi-7-ban-vao-luoi-nepal-hlv-mai-duc-chung-van-noi-tuyen-nu-viet-nam-hoc-doi-thu-20230409052425708.htm,Đội tuyển bóng đá nữ Việt Nam đã tiến đến vòng loại thứ hai Olympic 2024 với tổng tỷ số 7-1 trước Nepal nhưng HLV Mai Đức Chung vẫn khẳng định toàn đội đã học hỏi được nhiều từ đối thủ xếp hạng 100 thế giới này.,2023-04-08 22:24:00,thethaovanhoa,world,Vietnam,Vietnamese
3436,"Vòng loại Olympic: Việt Nam, Thái Lan toàn thắng; Indonesia sớm hết hi vọng sau trận thua đậm",https://thethaovanhoa.vn/vong-loai-olympic-viet-nam-thai-lan-toan-thang-indonesia-som-het-hi-vong-sau-tran-thua-dam-20230409043228342.htm,Đã có 2 đại diện đến từ khu vực Đông Nam Á giành vé lọt vào vòng loại thứ hai Olympic 2024.,2023-04-08 22:14:00,thethaovanhoa,world,Vietnam,Vietnamese
3437,"Haaland ghi siêu phẩm, Man City vùi dập chủ nhà, thu hẹp khoảng cách với Arsenal",https://thethaovanhoa.vn/haaland-ghi-sieu-pham-man-city-vui-dap-chu-nha-thu-hep-khoang-cach-voi-arsenal-20230408205221061.htm,"VIDEO bàn thắng trận Southampton vs Man City - Thethaovanhoa.vn cập nhật diễn biến, kết quả bóng đá trận đấu giữa Southampton vs Man City thuộc vòng 30 giải Ngoại hạng Anh.",2023-04-08 19:15:00,thethaovanhoa,world,Vietnam,Vietnamese
3438,"VIDEO bàn thắng Real Madrid vs Villarreal (02h00, 9/4), vòng 28 La Liga",https://thethaovanhoa.vn/video-ban-thang-real-madrid-vs-villarreal-02h00-9-4-vong-28-la-liga-2023040818544492.htm,"VIDEO bàn thắng trận Real Madrid vs Villarreal - Thethaovanhoa.vn cập nhật diễn biến, kết quả bóng đá trận đấu Real Madrid vs Villarreal thuộc vòng 28 La Liga.",2023-04-08 18:00:00,thethaovanhoa,world,Vietnam,Vietnamese
3439,"VIDEO bàn thắng Nice vs PSG (02h00, 9/4), Ligue 1 vòng 30",https://thethaovanhoa.vn/video-ban-thang-nice-vs-psg-02h00-9-4-ligue-1-vong-30-20230408174605951.htm,"VIDEO bàn thắng trận Nice vs PSG - Thethaovanhoa.vn cập nhật diễn biến, kết quả bóng đá trận đấu giữa Nice vs PSG thuộc vòng 30 Ligue 1.",2023-04-08 18:00:00,thethaovanhoa,world,Vietnam,Vietnamese
3440,HLV V.League nổi cáu sau “bàn thắng ma”: Cứ đá với CLB Hà Nội là thua vì trọng tài,https://thethaovanhoa.vn/hlv-vleague-noi-cau-sau-ban-thang-ma-cu-da-voi-clb-ha-noi-la-thua-vi-trong-tai-20230408231914933.htm,"HLV Vũ Tiến Thành tỏ ra vô cùng bức xúc sau khi thua CLB Hà Nội 1-3. Ông liên tục chỉ trích công tác trọng tài, đặc biệt trong tình huống Lucao mở tỉ số cho đội khách.",2023-04-08 17:08:00,thethaovanhoa,world,Vietnam,Vietnamese
